value,source_id,notes_ids,iso3,Country__ESTANDAR,Years__ESTANDAR,Deciles,Geographical area
6.04741,26,8615,HND,Honduras,2015,Decile 5,National
7.3807,26,8615,HND,Honduras,2015,Decile 6,National
9.0353,26,8615,HND,Honduras,2015,Decile 7,National
11.83827,26,8615,HND,Honduras,2015,Decile 8,National
16.29246,26,8615,HND,Honduras,2015,Decile 9,National
2.23193,26,8615,HND,Honduras,2015,Decile 1,Rural
34.92261,26,8615,HND,Honduras,2015,Decile 10,Rural
3.54962,26,8615,HND,Honduras,2015,Decile 2,Rural
4.32314,26,8615,HND,Honduras,2015,Decile 3,Rural
5.17748,26,8615,HND,Honduras,2015,Decile 4,Rural
6.0953,26,8615,HND,Honduras,2015,Decile 5,Rural
7.39904,26,8615,HND,Honduras,2015,Decile 6,Rural
9.08294,26,8615,HND,Honduras,2015,Decile 7,Rural
11.31852,26,8615,HND,Honduras,2015,Decile 8,Rural
15.89943,26,8615,HND,Honduras,2015,Decile 9,Rural
1.91103,26,8615,HND,Honduras,2015,Decile 1,Urban
33.80749,26,8615,HND,Honduras,2015,Decile 10,Urban
3.27804,26,8615,HND,Honduras,2015,Decile 2,Urban
4.33214,26,8615,HND,Honduras,2015,Decile 3,Urban
5.37652,26,8615,HND,Honduras,2015,Decile 4,Urban
6.3739,26,8615,HND,Honduras,2015,Decile 5,Urban
7.53581,26,8615,HND,Honduras,2015,Decile 6,Urban
9.34064,26,8615,HND,Honduras,2015,Decile 7,Urban
11.68514,26,8615,HND,Honduras,2015,Decile 8,Urban
16.35929,26,8615,HND,Honduras,2015,Decile 9,Urban
1.48715,26,8615,HND,Honduras,2016,Decile 1,National
36.24433,26,8615,HND,Honduras,2016,Decile 10,National
2.73981,26,8615,HND,Honduras,2016,Decile 2,National
3.71393,26,8615,HND,Honduras,2016,Decile 3,National
4.80218,26,8615,HND,Honduras,2016,Decile 4,National
6.01492,26,8615,HND,Honduras,2016,Decile 5,National
7.32116,26,8615,HND,Honduras,2016,Decile 6,National
9.15027,26,8615,HND,Honduras,2016,Decile 7,National
11.72932,26,8615,HND,Honduras,2016,Decile 8,National
16.79693,26,8615,HND,Honduras,2016,Decile 9,National
1.8142,26,8615,HND,Honduras,2016,Decile 1,Rural
34.05423,26,8615,HND,Honduras,2016,Decile 10,Rural
3.24529,26,8615,HND,Honduras,2016,Decile 2,Rural
4.15781,26,8615,HND,Honduras,2016,Decile 3,Rural
5.17607,26,8615,HND,Honduras,2016,Decile 4,Rural
6.22059,26,8615,HND,Honduras,2016,Decile 5,Rural
7.56989,26,8615,HND,Honduras,2016,Decile 6,Rural
9.46289,26,8615,HND,Honduras,2016,Decile 7,Rural
11.90528,26,8615,HND,Honduras,2016,Decile 8,Rural
16.39374,26,8615,HND,Honduras,2016,Decile 9,Rural
1.72621,26,8615,HND,Honduras,2016,Decile 1,Urban
34.16234,26,8615,HND,Honduras,2016,Decile 10,Urban
3.21176,26,8615,HND,Honduras,2016,Decile 2,Urban
4.24196,26,8615,HND,Honduras,2016,Decile 3,Urban
5.21604,26,8615,HND,Honduras,2016,Decile 4,Urban
6.17401,26,8615,HND,Honduras,2016,Decile 5,Urban
7.55022,26,8615,HND,Honduras,2016,Decile 6,Urban
9.26167,26,8615,HND,Honduras,2016,Decile 7,Urban
11.9298,26,8615,HND,Honduras,2016,Decile 8,Urban
16.52599,26,8615,HND,Honduras,2016,Decile 9,Urban
1.48054,26,8615,HND,Honduras,2018,Decile 1,National
36.1686,26,8615,HND,Honduras,2018,Decile 10,National
2.71381,26,8615,HND,Honduras,2018,Decile 2,National
3.71356,26,8615,HND,Honduras,2018,Decile 3,National
4.80341,26,8615,HND,Honduras,2018,Decile 4,National
5.93725,26,8615,HND,Honduras,2018,Decile 5,National
7.34628,26,8615,HND,Honduras,2018,Decile 6,National
9.08034,26,8615,HND,Honduras,2018,Decile 7,National
11.9167,26,8615,HND,Honduras,2018,Decile 8,National
16.8395,26,8615,HND,Honduras,2018,Decile 9,National
1.91484,26,8615,HND,Honduras,2018,Decile 1,Rural
33.97926,26,8615,HND,Honduras,2018,Decile 10,Rural
3.52053,26,8615,HND,Honduras,2018,Decile 2,Rural
4.38646,26,8615,HND,Honduras,2018,Decile 3,Rural
5.27454,26,8615,HND,Honduras,2018,Decile 4,Rural
6.42453,26,8615,HND,Honduras,2018,Decile 5,Rural
7.66426,26,8615,HND,Honduras,2018,Decile 6,Rural
9.27063,26,8615,HND,Honduras,2018,Decile 7,Rural
11.57765,26,8615,HND,Honduras,2018,Decile 8,Rural
15.98732,26,8615,HND,Honduras,2018,Decile 9,Rural
1.89651,26,8615,HND,Honduras,2018,Decile 1,Urban
33.49791,26,8615,HND,Honduras,2018,Decile 10,Urban
3.47913,26,8615,HND,Honduras,2018,Decile 2,Urban
4.46525,26,8615,HND,Honduras,2018,Decile 3,Urban
5.35673,26,8615,HND,Honduras,2018,Decile 4,Urban
6.26308,26,8615,HND,Honduras,2018,Decile 5,Urban
7.68969,26,8615,HND,Honduras,2018,Decile 6,Urban
9.44099,26,8615,HND,Honduras,2018,Decile 7,Urban
11.96615,26,8615,HND,Honduras,2018,Decile 8,Urban
15.94457,26,8615,HND,Honduras,2018,Decile 9,Urban
1.20176,26,8615,HND,Honduras,2019,Decile 1,National
36.50933,26,8615,HND,Honduras,2019,Decile 10,National
2.49626,26,8615,HND,Honduras,2019,Decile 2,National
3.49138,26,8615,HND,Honduras,2019,Decile 3,National
4.56177,26,8615,HND,Honduras,2019,Decile 4,National
5.85813,26,8615,HND,Honduras,2019,Decile 5,National
7.45494,26,8615,HND,Honduras,2019,Decile 6,National
9.35197,26,8615,HND,Honduras,2019,Decile 7,National
12.16027,26,8615,HND,Honduras,2019,Decile 8,National
16.91419,26,8615,HND,Honduras,2019,Decile 9,National
1.37831,26,8615,HND,Honduras,2019,Decile 1,Rural
34.76243,26,8615,HND,Honduras,2019,Decile 10,Rural
3.22254,26,8615,HND,Honduras,2019,Decile 2,Rural
4.10796,26,8615,HND,Honduras,2019,Decile 3,Rural
4.93145,26,8615,HND,Honduras,2019,Decile 4,Rural
6.18449,26,8615,HND,Honduras,2019,Decile 5,Rural
7.58954,26,8615,HND,Honduras,2019,Decile 6,Rural
9.38192,26,8615,HND,Honduras,2019,Decile 7,Rural
11.92714,26,8615,HND,Honduras,2019,Decile 8,Rural
16.51422,26,8615,HND,Honduras,2019,Decile 9,Rural
1.91451,26,8615,HND,Honduras,2019,Decile 1,Urban
32.94137,26,8615,HND,Honduras,2019,Decile 10,Urban
3.29648,26,8615,HND,Honduras,2019,Decile 2,Urban
4.30641,26,8615,HND,Honduras,2019,Decile 3,Urban
5.46306,26,8615,HND,Honduras,2019,Decile 4,Urban
6.45038,26,8615,HND,Honduras,2019,Decile 5,Urban
7.78349,26,8615,HND,Honduras,2019,Decile 6,Urban
9.36965,26,8615,HND,Honduras,2019,Decile 7,Urban
12.07689,26,8615,HND,Honduras,2019,Decile 8,Urban
16.39775,26,8615,HND,Honduras,2019,Decile 9,Urban
1.15119,26,8615,HND,Honduras,2023,Decile 1,National
33.98911,26,8615,HND,Honduras,2023,Decile 10,National
2.63129,26,8615,HND,Honduras,2023,Decile 2,National
3.76303,26,8615,HND,Honduras,2023,Decile 3,National
4.89117,26,8615,HND,Honduras,2023,Decile 4,National
6.08268,26,8615,HND,Honduras,2023,Decile 5,National
7.64112,26,8615,HND,Honduras,2023,Decile 6,National
9.52292,26,8615,HND,Honduras,2023,Decile 7,National
12.83272,26,8615,HND,Honduras,2023,Decile 8,National
17.49477,26,8615,HND,Honduras,2023,Decile 9,National
1.28475,26,8615,HND,Honduras,2023,Decile 1,Rural
35.43154,26,8615,HND,Honduras,2023,Decile 10,Rural
3.06806,26,8615,HND,Honduras,2023,Decile 2,Rural
3.96689,26,8615,HND,Honduras,2023,Decile 3,Rural
4.9616,26,8615,HND,Honduras,2023,Decile 4,Rural
6.15658,26,8615,HND,Honduras,2023,Decile 5,Rural
7.39877,26,8615,HND,Honduras,2023,Decile 6,Rural
9.10871,26,8615,HND,Honduras,2023,Decile 7,Rural
11.78297,26,8615,HND,Honduras,2023,Decile 8,Rural
16.84013,26,8615,HND,Honduras,2023,Decile 9,Rural
1.17184,26,8615,HND,Honduras,2023,Decile 1,Urban
31.34525,26,8615,HND,Honduras,2023,Decile 10,Urban
3.07785,26,8615,HND,Honduras,2023,Decile 2,Urban
4.28349,26,8615,HND,Honduras,2023,Decile 3,Urban
5.33431,26,8615,HND,Honduras,2023,Decile 4,Urban
6.64806,26,8615,HND,Honduras,2023,Decile 5,Urban
8.21611,26,8615,HND,Honduras,2023,Decile 6,Urban
10.42197,26,8615,HND,Honduras,2023,Decile 7,Urban
12.52822,26,8615,HND,Honduras,2023,Decile 8,Urban
16.9729,26,8615,HND,Honduras,2023,Decile 9,Urban
1.24159,26,12429,MEX,Mexico,2000,Decile 1,National
41.1673,26,12429,MEX,Mexico,2000,Decile 10,National
2.29687,26,12429,MEX,Mexico,2000,Decile 2,National
3.25805,26,12429,MEX,Mexico,2000,Decile 3,National
4.22934,26,12429,MEX,Mexico,2000,Decile 4,National
5.40772,26,12429,MEX,Mexico,2000,Decile 5,National
6.80808,26,12429,MEX,Mexico,2000,Decile 6,National
8.59471,26,12429,MEX,Mexico,2000,Decile 7,National
11.02711,26,12429,MEX,Mexico,2000,Decile 8,National
15.96923,26,12429,MEX,Mexico,2000,Decile 9,National
1.90709,26,12429,MEX,Mexico,2000,Decile 1,Rural
37.19208,26,12429,MEX,Mexico,2000,Decile 10,Rural
3.03769,26,12429,MEX,Mexico,2000,Decile 2,Rural
3.96681,26,12429,MEX,Mexico,2000,Decile 3,Rural
4.88724,26,12429,MEX,Mexico,2000,Decile 4,Rural
5.82729,26,12429,MEX,Mexico,2000,Decile 5,Rural
7.17232,26,12429,MEX,Mexico,2000,Decile 6,Rural
8.78445,26,12429,MEX,Mexico,2000,Decile 7,Rural
11.35184,26,12429,MEX,Mexico,2000,Decile 8,Rural
15.87318,26,12429,MEX,Mexico,2000,Decile 9,Rural
1.78122,26,12429,MEX,Mexico,2000,Decile 1,Urban
38.80948,26,12429,MEX,Mexico,2000,Decile 10,Urban
2.88178,26,12429,MEX,Mexico,2000,Decile 2,Urban
3.761,26,12429,MEX,Mexico,2000,Decile 3,Urban
4.69248,26,12429,MEX,Mexico,2000,Decile 4,Urban
5.75058,26,12429,MEX,Mexico,2000,Decile 5,Urban
6.99291,26,12429,MEX,Mexico,2000,Decile 6,Urban
8.50343,26,12429,MEX,Mexico,2000,Decile 7,Urban
10.93669,26,12429,MEX,Mexico,2000,Decile 8,Urban
15.89043,26,12429,MEX,Mexico,2000,Decile 9,Urban
1.49505,26,12429,MEX,Mexico,2002,Decile 1,National
39.29883,26,12429,MEX,Mexico,2002,Decile 10,National
2.55765,26,12429,MEX,Mexico,2002,Decile 2,National
3.48528,26,12429,MEX,Mexico,2002,Decile 3,National
4.50661,26,12429,MEX,Mexico,2002,Decile 4,National
5.56567,26,12429,MEX,Mexico,2002,Decile 5,National
6.88835,26,12429,MEX,Mexico,2002,Decile 6,National
8.56984,26,12429,MEX,Mexico,2002,Decile 7,National
11.24146,26,12429,MEX,Mexico,2002,Decile 8,National
16.39125,26,12429,MEX,Mexico,2002,Decile 9,National
1.95449,26,12429,MEX,Mexico,2002,Decile 1,Rural
41.18748,26,12429,MEX,Mexico,2002,Decile 10,Rural
3.03932,26,12429,MEX,Mexico,2002,Decile 2,Rural
3.8778,26,12429,MEX,Mexico,2002,Decile 3,Rural
4.71631,26,12429,MEX,Mexico,2002,Decile 4,Rural
5.59229,26,12429,MEX,Mexico,2002,Decile 5,Rural
6.70408,26,12429,MEX,Mexico,2002,Decile 6,Rural
8.13193,26,12429,MEX,Mexico,2002,Decile 7,Rural
10.46095,26,12429,MEX,Mexico,2002,Decile 8,Rural
14.33535,26,12429,MEX,Mexico,2002,Decile 9,Rural
1.8334,26,12429,MEX,Mexico,2002,Decile 1,Urban
37.07881,26,12429,MEX,Mexico,2002,Decile 10,Urban
3.02242,26,12429,MEX,Mexico,2002,Decile 2,Urban
3.96407,26,12429,MEX,Mexico,2002,Decile 3,Urban
4.82506,26,12429,MEX,Mexico,2002,Decile 4,Urban
5.85834,26,12429,MEX,Mexico,2002,Decile 5,Urban
7.05553,26,12429,MEX,Mexico,2002,Decile 6,Urban
8.77418,26,12429,MEX,Mexico,2002,Decile 7,Urban
11.38247,26,12429,MEX,Mexico,2002,Decile 8,Urban
16.20573,26,12429,MEX,Mexico,2002,Decile 9,Urban
1.48155,26,12429,MEX,Mexico,2004,Decile 1,National
39.56539,26,12429,MEX,Mexico,2004,Decile 10,National
2.68511,26,12429,MEX,Mexico,2004,Decile 2,National
3.61069,26,12429,MEX,Mexico,2004,Decile 3,National
4.5685,26,12429,MEX,Mexico,2004,Decile 4,National
5.59611,26,12429,MEX,Mexico,2004,Decile 5,National
6.85664,26,12429,MEX,Mexico,2004,Decile 6,National
8.57556,26,12429,MEX,Mexico,2004,Decile 7,National
11.02334,26,12429,MEX,Mexico,2004,Decile 8,National
16.03711,26,12429,MEX,Mexico,2004,Decile 9,National
1.69479,26,12429,MEX,Mexico,2004,Decile 1,Rural
34.96449,26,12429,MEX,Mexico,2004,Decile 10,Rural
3.04142,26,12429,MEX,Mexico,2004,Decile 2,Rural
4.14253,26,12429,MEX,Mexico,2004,Decile 3,Rural
5.23801,26,12429,MEX,Mexico,2004,Decile 4,Rural
6.38493,26,12429,MEX,Mexico,2004,Decile 5,Rural
7.74786,26,12429,MEX,Mexico,2004,Decile 6,Rural
9.17175,26,12429,MEX,Mexico,2004,Decile 7,Rural
11.50405,26,12429,MEX,Mexico,2004,Decile 8,Rural
16.11017,26,12429,MEX,Mexico,2004,Decile 9,Rural
1.81636,26,12429,MEX,Mexico,2004,Decile 1,Urban
38.54314,26,12429,MEX,Mexico,2004,Decile 10,Urban
2.9826,26,12429,MEX,Mexico,2004,Decile 2,Urban
3.87219,26,12429,MEX,Mexico,2004,Decile 3,Urban
4.75777,26,12429,MEX,Mexico,2004,Decile 4,Urban
5.71318,26,12429,MEX,Mexico,2004,Decile 5,Urban
6.92583,26,12429,MEX,Mexico,2004,Decile 6,Urban
8.55322,26,12429,MEX,Mexico,2004,Decile 7,Urban
10.93417,26,12429,MEX,Mexico,2004,Decile 8,Urban
15.90153,26,12429,MEX,Mexico,2004,Decile 9,Urban
1.56197,26,12429,MEX,Mexico,2006,Decile 1,National
39.5245,26,12429,MEX,Mexico,2006,Decile 10,National
2.75057,26,12429,MEX,Mexico,2006,Decile 2,National
3.67067,26,12429,MEX,Mexico,2006,Decile 3,National
4.60475,26,12429,MEX,Mexico,2006,Decile 4,National
5.59813,26,12429,MEX,Mexico,2006,Decile 5,National
6.87662,26,12429,MEX,Mexico,2006,Decile 6,National
8.49896,26,12429,MEX,Mexico,2006,Decile 7,National
11.01316,26,12429,MEX,Mexico,2006,Decile 8,National
15.90067,26,12429,MEX,Mexico,2006,Decile 9,National
1.78919,26,12429,MEX,Mexico,2006,Decile 1,Rural
37.74015,26,12429,MEX,Mexico,2006,Decile 10,Rural
3.08164,26,12429,MEX,Mexico,2006,Decile 2,Rural
4.06647,26,12429,MEX,Mexico,2006,Decile 3,Rural
5.01348,26,12429,MEX,Mexico,2006,Decile 4,Rural
6.06988,26,12429,MEX,Mexico,2006,Decile 5,Rural
7.36144,26,12429,MEX,Mexico,2006,Decile 6,Rural
8.87108,26,12429,MEX,Mexico,2006,Decile 7,Rural
11.00237,26,12429,MEX,Mexico,2006,Decile 8,Rural
15.00429,26,12429,MEX,Mexico,2006,Decile 9,Rural
1.81763,26,12429,MEX,Mexico,2006,Decile 1,Urban
38.28145,26,12429,MEX,Mexico,2006,Decile 10,Urban
2.99603,26,12429,MEX,Mexico,2006,Decile 2,Urban
3.88647,26,12429,MEX,Mexico,2006,Decile 3,Urban
4.73984,26,12429,MEX,Mexico,2006,Decile 4,Urban
5.77911,26,12429,MEX,Mexico,2006,Decile 5,Urban
6.9519,26,12429,MEX,Mexico,2006,Decile 6,Urban
8.57809,26,12429,MEX,Mexico,2006,Decile 7,Urban
11.06445,26,12429,MEX,Mexico,2006,Decile 8,Urban
15.90502,26,12429,MEX,Mexico,2006,Decile 9,Urban
1.27751,26,12429,MEX,Mexico,2008,Decile 1,National
40.14734,26,12429,MEX,Mexico,2008,Decile 10,National
2.50483,26,12429,MEX,Mexico,2008,Decile 2,National
3.48678,26,12429,MEX,Mexico,2008,Decile 3,National
4.45435,26,12429,MEX,Mexico,2008,Decile 4,National
5.57953,26,12429,MEX,Mexico,2008,Decile 5,National
6.89377,26,12429,MEX,Mexico,2008,Decile 6,National
8.63099,26,12429,MEX,Mexico,2008,Decile 7,National
11.18943,26,12429,MEX,Mexico,2008,Decile 8,National
15.83548,26,12429,MEX,Mexico,2008,Decile 9,National
1.58811,26,12429,MEX,Mexico,2008,Decile 1,Rural
36.1252,26,12429,MEX,Mexico,2008,Decile 10,Rural
2.82975,26,12429,MEX,Mexico,2008,Decile 2,Rural
3.93326,26,12429,MEX,Mexico,2008,Decile 3,Rural
5.0004,26,12429,MEX,Mexico,2008,Decile 4,Rural
6.23935,26,12429,MEX,Mexico,2008,Decile 5,Rural
7.63527,26,12429,MEX,Mexico,2008,Decile 6,Rural
9.19074,26,12429,MEX,Mexico,2008,Decile 7,Rural
11.69569,26,12429,MEX,Mexico,2008,Decile 8,Rural
15.76224,26,12429,MEX,Mexico,2008,Decile 9,Rural
1.67571,26,12429,MEX,Mexico,2008,Decile 1,Urban
38.68778,26,12429,MEX,Mexico,2008,Decile 10,Urban
2.90526,26,12429,MEX,Mexico,2008,Decile 2,Urban
3.80638,26,12429,MEX,Mexico,2008,Decile 3,Urban
4.74703,26,12429,MEX,Mexico,2008,Decile 4,Urban
5.7816,26,12429,MEX,Mexico,2008,Decile 5,Urban
7.03946,26,12429,MEX,Mexico,2008,Decile 6,Urban
8.6737,26,12429,MEX,Mexico,2008,Decile 7,Urban
11.11349,26,12429,MEX,Mexico,2008,Decile 8,Urban
15.56959,26,12429,MEX,Mexico,2008,Decile 9,Urban
1.26041,26,12429,MEX,Mexico,2010,Decile 1,National
39.98534,26,12429,MEX,Mexico,2010,Decile 10,National
2.53614,26,12429,MEX,Mexico,2010,Decile 2,National
3.535,26,12429,MEX,Mexico,2010,Decile 3,National
4.52251,26,12429,MEX,Mexico,2010,Decile 4,National
5.62529,26,12429,MEX,Mexico,2010,Decile 5,National
6.95078,26,12429,MEX,Mexico,2010,Decile 6,National
8.54897,26,12429,MEX,Mexico,2010,Decile 7,National
11.10645,26,12429,MEX,Mexico,2010,Decile 8,National
15.92912,26,12429,MEX,Mexico,2010,Decile 9,National
1.486,26,12429,MEX,Mexico,2010,Decile 1,Rural
35.9738,26,12429,MEX,Mexico,2010,Decile 10,Rural
2.78974,26,12429,MEX,Mexico,2010,Decile 2,Rural
3.87281,26,12429,MEX,Mexico,2010,Decile 3,Rural
5.02791,26,12429,MEX,Mexico,2010,Decile 4,Rural
6.21315,26,12429,MEX,Mexico,2010,Decile 5,Rural
7.65089,26,12429,MEX,Mexico,2010,Decile 6,Rural
9.32027,26,12429,MEX,Mexico,2010,Decile 7,Rural
11.79047,26,12429,MEX,Mexico,2010,Decile 8,Rural
15.87497,26,12429,MEX,Mexico,2010,Decile 9,Rural
1.68194,26,12429,MEX,Mexico,2010,Decile 1,Urban
38.57352,26,12429,MEX,Mexico,2010,Decile 10,Urban
2.93595,26,12429,MEX,Mexico,2010,Decile 2,Urban
3.86107,26,12429,MEX,Mexico,2010,Decile 3,Urban
4.77475,26,12429,MEX,Mexico,2010,Decile 4,Urban
5.91041,26,12429,MEX,Mexico,2010,Decile 5,Urban
6.91181,26,12429,MEX,Mexico,2010,Decile 6,Urban
8.56391,26,12429,MEX,Mexico,2010,Decile 7,Urban
11.11707,26,12429,MEX,Mexico,2010,Decile 8,Urban
15.66957,26,12429,MEX,Mexico,2010,Decile 9,Urban
1.38455,26,12429,MEX,Mexico,2012,Decile 1,National
38.86696,26,12429,MEX,Mexico,2012,Decile 10,National
2.6739,26,12429,MEX,Mexico,2012,Decile 2,National
3.64291,26,12429,MEX,Mexico,2012,Decile 3,National
4.62957,26,12429,MEX,Mexico,2012,Decile 4,National
5.71676,26,12429,MEX,Mexico,2012,Decile 5,National
7.00306,26,12429,MEX,Mexico,2012,Decile 6,National
8.72403,26,12429,MEX,Mexico,2012,Decile 7,National
11.3019,26,12429,MEX,Mexico,2012,Decile 8,National
16.05637,26,12429,MEX,Mexico,2012,Decile 9,National
1.61717,26,12429,MEX,Mexico,2012,Decile 1,Rural
36.6816,26,12429,MEX,Mexico,2012,Decile 10,Rural
2.97451,26,12429,MEX,Mexico,2012,Decile 2,Rural
4.05025,26,12429,MEX,Mexico,2012,Decile 3,Rural
5.16587,26,12429,MEX,Mexico,2012,Decile 4,Rural
6.30797,26,12429,MEX,Mexico,2012,Decile 5,Rural
7.56023,26,12429,MEX,Mexico,2012,Decile 6,Rural
9.17783,26,12429,MEX,Mexico,2012,Decile 7,Rural
11.32861,26,12429,MEX,Mexico,2012,Decile 8,Rural
15.13596,26,12429,MEX,Mexico,2012,Decile 9,Rural
1.69207,26,12429,MEX,Mexico,2012,Decile 1,Urban
37.44082,26,12429,MEX,Mexico,2012,Decile 10,Urban
2.97362,26,12429,MEX,Mexico,2012,Decile 2,Urban
3.92422,26,12429,MEX,Mexico,2012,Decile 3,Urban
4.866,26,12429,MEX,Mexico,2012,Decile 4,Urban
5.90017,26,12429,MEX,Mexico,2012,Decile 5,Urban
7.15201,26,12429,MEX,Mexico,2012,Decile 6,Urban
8.83193,26,12429,MEX,Mexico,2012,Decile 7,Urban
11.30176,26,12429,MEX,Mexico,2012,Decile 8,Urban
15.91741,26,12429,MEX,Mexico,2012,Decile 9,Urban
1.47885,26,12429,MEX,Mexico,2014,Decile 1,National
39.73419,26,12429,MEX,Mexico,2014,Decile 10,National
2.72242,26,12429,MEX,Mexico,2014,Decile 2,National
3.65441,26,12429,MEX,Mexico,2014,Decile 3,National
4.58923,26,12429,MEX,Mexico,2014,Decile 4,National
5.65085,26,12429,MEX,Mexico,2014,Decile 5,National
6.8987,26,12429,MEX,Mexico,2014,Decile 6,National
8.53753,26,12429,MEX,Mexico,2014,Decile 7,National
11.01751,26,12429,MEX,Mexico,2014,Decile 8,National
15.71633,26,12429,MEX,Mexico,2014,Decile 9,National
1.73192,26,12429,MEX,Mexico,2014,Decile 1,Rural
34.93707,26,12429,MEX,Mexico,2014,Decile 10,Rural
3.08116,26,12429,MEX,Mexico,2014,Decile 2,Rural
4.21949,26,12429,MEX,Mexico,2014,Decile 3,Rural
5.31154,26,12429,MEX,Mexico,2014,Decile 4,Rural
6.44425,26,12429,MEX,Mexico,2014,Decile 5,Rural
7.75367,26,12429,MEX,Mexico,2014,Decile 6,Rural
9.4178,26,12429,MEX,Mexico,2014,Decile 7,Rural
11.63201,26,12429,MEX,Mexico,2014,Decile 8,Rural
15.47109,26,12429,MEX,Mexico,2014,Decile 9,Rural
1.78208,26,12429,MEX,Mexico,2014,Decile 1,Urban
38.72388,26,12429,MEX,Mexico,2014,Decile 10,Urban
2.96875,26,12429,MEX,Mexico,2014,Decile 2,Urban
3.85036,26,12429,MEX,Mexico,2014,Decile 3,Urban
4.76627,26,12429,MEX,Mexico,2014,Decile 4,Urban
5.77538,26,12429,MEX,Mexico,2014,Decile 5,Urban
6.96312,26,12429,MEX,Mexico,2014,Decile 6,Urban
8.57491,26,12429,MEX,Mexico,2014,Decile 7,Urban
10.99046,26,12429,MEX,Mexico,2014,Decile 8,Urban
15.60479,26,12429,MEX,Mexico,2014,Decile 9,Urban
1.70263,26,12428,MEX,Mexico,2016,Decile 1,National
39.5215,26,12428,MEX,Mexico,2016,Decile 10,National
2.96242,26,12428,MEX,Mexico,2016,Decile 2,National
3.86553,26,12428,MEX,Mexico,2016,Decile 3,National
4.78956,26,12428,MEX,Mexico,2016,Decile 4,National
5.7584,26,12428,MEX,Mexico,2016,Decile 5,National
6.93029,26,12428,MEX,Mexico,2016,Decile 6,National
8.49654,26,12428,MEX,Mexico,2016,Decile 7,National
10.83373,26,12428,MEX,Mexico,2016,Decile 8,National
15.13939,26,12428,MEX,Mexico,2016,Decile 9,National
2.01768,26,12428,MEX,Mexico,2016,Decile 1,Rural
33.53827,26,12428,MEX,Mexico,2016,Decile 10,Rural
3.43192,26,12428,MEX,Mexico,2016,Decile 2,Rural
4.47917,26,12428,MEX,Mexico,2016,Decile 3,Rural
5.57206,26,12428,MEX,Mexico,2016,Decile 4,Rural
6.66469,26,12428,MEX,Mexico,2016,Decile 5,Rural
7.96221,26,12428,MEX,Mexico,2016,Decile 6,Rural
9.52735,26,12428,MEX,Mexico,2016,Decile 7,Rural
11.64114,26,12428,MEX,Mexico,2016,Decile 8,Rural
15.16551,26,12428,MEX,Mexico,2016,Decile 9,Rural
2.01517,26,12428,MEX,Mexico,2016,Decile 1,Urban
38.88454,26,12428,MEX,Mexico,2016,Decile 10,Urban
3.17878,26,12428,MEX,Mexico,2016,Decile 2,Urban
4.0437,26,12428,MEX,Mexico,2016,Decile 3,Urban
4.88442,26,12428,MEX,Mexico,2016,Decile 4,Urban
5.80565,26,12428,MEX,Mexico,2016,Decile 5,Urban
6.97784,26,12428,MEX,Mexico,2016,Decile 6,Urban
8.491,26,12428,MEX,Mexico,2016,Decile 7,Urban
10.78259,26,12428,MEX,Mexico,2016,Decile 8,Urban
14.93631,26,12428,MEX,Mexico,2016,Decile 9,Urban
1.81563,26,12428,MEX,Mexico,2018,Decile 1,National
36.69,26,12428,MEX,Mexico,2018,Decile 10,National
3.16306,26,12428,MEX,Mexico,2018,Decile 2,National
4.14396,26,12428,MEX,Mexico,2018,Decile 3,National
5.07754,26,12428,MEX,Mexico,2018,Decile 4,National
6.09421,26,12428,MEX,Mexico,2018,Decile 5,National
7.30522,26,12428,MEX,Mexico,2018,Decile 6,National
8.88006,26,12428,MEX,Mexico,2018,Decile 7,National
11.23137,26,12428,MEX,Mexico,2018,Decile 8,National
15.59896,26,12428,MEX,Mexico,2018,Decile 9,National
1.94809,26,12428,MEX,Mexico,2018,Decile 1,Rural
32.86601,26,12428,MEX,Mexico,2018,Decile 10,Rural
3.3873,26,12428,MEX,Mexico,2018,Decile 2,Rural
4.5531,26,12428,MEX,Mexico,2018,Decile 3,Rural
5.64883,26,12428,MEX,Mexico,2018,Decile 4,Rural
6.75667,26,12428,MEX,Mexico,2018,Decile 5,Rural
8.01263,26,12428,MEX,Mexico,2018,Decile 6,Rural
9.58401,26,12428,MEX,Mexico,2018,Decile 7,Rural
11.77258,26,12428,MEX,Mexico,2018,Decile 8,Rural
15.47079,26,12428,MEX,Mexico,2018,Decile 9,Rural
2.1793,26,12428,MEX,Mexico,2018,Decile 1,Urban
35.82984,26,12428,MEX,Mexico,2018,Decile 10,Urban
3.43333,26,12428,MEX,Mexico,2018,Decile 2,Urban
4.32296,26,12428,MEX,Mexico,2018,Decile 3,Urban
5.18916,26,12428,MEX,Mexico,2018,Decile 4,Urban
6.16218,26,12428,MEX,Mexico,2018,Decile 5,Urban
7.32692,26,12428,MEX,Mexico,2018,Decile 6,Urban
8.85746,26,12428,MEX,Mexico,2018,Decile 7,Urban
11.25776,26,12428,MEX,Mexico,2018,Decile 8,Urban
15.44109,26,12428,MEX,Mexico,2018,Decile 9,Urban
1.86282,26,12428,MEX,Mexico,2020,Decile 1,National
35.29606,26,12428,MEX,Mexico,2020,Decile 10,National
