value,source_id,notes_ids,iso3,Country__ESTANDAR,Sex,Five-year age groups,Years__ESTANDAR
2.6,6547,,ATG,Antigua and Barbuda,Men,65-69,2045
2.8,6547,,ATG,Antigua and Barbuda,Men,65-69,2050
3.1,6547,,ATG,Antigua and Barbuda,Men,65-69,2055
3.2,6547,,ATG,Antigua and Barbuda,Men,65-69,2060
3.2,6547,,ATG,Antigua and Barbuda,Men,65-69,2065
3.0,6547,,ATG,Antigua and Barbuda,Men,65-69,2070
3.0,6547,,ATG,Antigua and Barbuda,Men,65-69,2075
2.7,6547,,ATG,Antigua and Barbuda,Men,65-69,2080
2.4,6547,,ATG,Antigua and Barbuda,Men,65-69,2085
2.6,6547,,ATG,Antigua and Barbuda,Men,65-69,2090
2.5,6547,,ATG,Antigua and Barbuda,Men,65-69,2095
2.4,6547,,ATG,Antigua and Barbuda,Men,65-69,2100
0.1,6547,,ATG,Antigua and Barbuda,Men,70-74,1950
0.1,6547,,ATG,Antigua and Barbuda,Men,70-74,1955
0.2,6547,,ATG,Antigua and Barbuda,Men,70-74,1960
0.2,6547,,ATG,Antigua and Barbuda,Men,70-74,1965
0.3,6547,,ATG,Antigua and Barbuda,Men,70-74,1970
0.4,6547,,ATG,Antigua and Barbuda,Men,70-74,1975
0.6,6547,,ATG,Antigua and Barbuda,Men,70-74,1980
0.8,6547,,ATG,Antigua and Barbuda,Men,70-74,1985
0.7,6547,,ATG,Antigua and Barbuda,Men,70-74,1990
0.6,6547,,ATG,Antigua and Barbuda,Men,70-74,1995
0.6,6547,,ATG,Antigua and Barbuda,Men,70-74,2000
0.6,6547,,ATG,Antigua and Barbuda,Men,70-74,2005
0.6,6547,,ATG,Antigua and Barbuda,Men,70-74,2010
0.8,6547,,ATG,Antigua and Barbuda,Men,70-74,2015
1.0,6547,,ATG,Antigua and Barbuda,Men,70-74,2020
1.3,6547,,ATG,Antigua and Barbuda,Men,70-74,2025
1.7,6547,,ATG,Antigua and Barbuda,Men,70-74,2030
2.1,6547,,ATG,Antigua and Barbuda,Men,70-74,2035
2.4,6547,,ATG,Antigua and Barbuda,Men,70-74,2040
2.4,6547,,ATG,Antigua and Barbuda,Men,70-74,2045
2.4,6547,,ATG,Antigua and Barbuda,Men,70-74,2050
2.6,6547,,ATG,Antigua and Barbuda,Men,70-74,2055
2.9,6547,,ATG,Antigua and Barbuda,Men,70-74,2060
3.0,6547,,ATG,Antigua and Barbuda,Men,70-74,2065
3.0,6547,,ATG,Antigua and Barbuda,Men,70-74,2070
2.8,6547,,ATG,Antigua and Barbuda,Men,70-74,2075
2.9,6547,,ATG,Antigua and Barbuda,Men,70-74,2080
2.5,6547,,ATG,Antigua and Barbuda,Men,70-74,2085
2.3,6547,,ATG,Antigua and Barbuda,Men,70-74,2090
2.5,6547,,ATG,Antigua and Barbuda,Men,70-74,2095
2.4,6547,,ATG,Antigua and Barbuda,Men,70-74,2100
0.1,6547,,ATG,Antigua and Barbuda,Men,75-79,1950
0.1,6547,,ATG,Antigua and Barbuda,Men,75-79,1955
0.1,6547,,ATG,Antigua and Barbuda,Men,75-79,1960
0.1,6547,,ATG,Antigua and Barbuda,Men,75-79,1965
0.1,6547,,ATG,Antigua and Barbuda,Men,75-79,1970
0.2,6547,,ATG,Antigua and Barbuda,Men,75-79,1975
0.3,6547,,ATG,Antigua and Barbuda,Men,75-79,1980
0.5,6547,,ATG,Antigua and Barbuda,Men,75-79,1985
0.6,6547,,ATG,Antigua and Barbuda,Men,75-79,1990
0.5,6547,,ATG,Antigua and Barbuda,Men,75-79,1995
0.5,6547,,ATG,Antigua and Barbuda,Men,75-79,2000
0.4,6547,,ATG,Antigua and Barbuda,Men,75-79,2005
0.5,6547,,ATG,Antigua and Barbuda,Men,75-79,2010
0.5,6547,,ATG,Antigua and Barbuda,Men,75-79,2015
0.6,6547,,ATG,Antigua and Barbuda,Men,75-79,2020
0.8,6547,,ATG,Antigua and Barbuda,Men,75-79,2025
1.1,6547,,ATG,Antigua and Barbuda,Men,75-79,2030
1.5,6547,,ATG,Antigua and Barbuda,Men,75-79,2035
1.8,6547,,ATG,Antigua and Barbuda,Men,75-79,2040
2.1,6547,,ATG,Antigua and Barbuda,Men,75-79,2045
2.1,6547,,ATG,Antigua and Barbuda,Men,75-79,2050
2.2,6547,,ATG,Antigua and Barbuda,Men,75-79,2055
2.4,6547,,ATG,Antigua and Barbuda,Men,75-79,2060
2.6,6547,,ATG,Antigua and Barbuda,Men,75-79,2065
2.7,6547,,ATG,Antigua and Barbuda,Men,75-79,2070
2.8,6547,,ATG,Antigua and Barbuda,Men,75-79,2075
2.6,6547,,ATG,Antigua and Barbuda,Men,75-79,2080
2.7,6547,,ATG,Antigua and Barbuda,Men,75-79,2085
2.4,6547,,ATG,Antigua and Barbuda,Men,75-79,2090
2.2,6547,,ATG,Antigua and Barbuda,Men,75-79,2095
2.4,6547,,ATG,Antigua and Barbuda,Men,75-79,2100
0.1,6547,,ATG,Antigua and Barbuda,Men,80-84,1950
0.0,6547,,ATG,Antigua and Barbuda,Men,80-84,1955
0.0,6547,,ATG,Antigua and Barbuda,Men,80-84,1960
0.0,6547,,ATG,Antigua and Barbuda,Men,80-84,1965
0.1,6547,,ATG,Antigua and Barbuda,Men,80-84,1970
0.1,6547,,ATG,Antigua and Barbuda,Men,80-84,1975
0.1,6547,,ATG,Antigua and Barbuda,Men,80-84,1980
0.2,6547,,ATG,Antigua and Barbuda,Men,80-84,1985
0.3,6547,,ATG,Antigua and Barbuda,Men,80-84,1990
0.4,6547,,ATG,Antigua and Barbuda,Men,80-84,1995
0.3,6547,,ATG,Antigua and Barbuda,Men,80-84,2000
0.3,6547,,ATG,Antigua and Barbuda,Men,80-84,2005
0.3,6547,,ATG,Antigua and Barbuda,Men,80-84,2010
0.3,6547,,ATG,Antigua and Barbuda,Men,80-84,2015
0.4,6547,,ATG,Antigua and Barbuda,Men,80-84,2020
0.4,6547,,ATG,Antigua and Barbuda,Men,80-84,2025
0.6,6547,,ATG,Antigua and Barbuda,Men,80-84,2030
0.8,6547,,ATG,Antigua and Barbuda,Men,80-84,2035
1.1,6547,,ATG,Antigua and Barbuda,Men,80-84,2040
1.4,6547,,ATG,Antigua and Barbuda,Men,80-84,2045
1.7,6547,,ATG,Antigua and Barbuda,Men,80-84,2050
1.7,6547,,ATG,Antigua and Barbuda,Men,80-84,2055
1.8,6547,,ATG,Antigua and Barbuda,Men,80-84,2060
2.0,6547,,ATG,Antigua and Barbuda,Men,80-84,2065
2.2,6547,,ATG,Antigua and Barbuda,Men,80-84,2070
2.3,6547,,ATG,Antigua and Barbuda,Men,80-84,2075
2.4,6547,,ATG,Antigua and Barbuda,Men,80-84,2080
2.3,6547,,ATG,Antigua and Barbuda,Men,80-84,2085
2.3,6547,,ATG,Antigua and Barbuda,Men,80-84,2090
2.1,6547,,ATG,Antigua and Barbuda,Men,80-84,2095
2.0,6547,,ATG,Antigua and Barbuda,Men,80-84,2100
0.0,6547,,ATG,Antigua and Barbuda,Men,85-89,1950
0.0,6547,,ATG,Antigua and Barbuda,Men,85-89,1955
0.0,6547,,ATG,Antigua and Barbuda,Men,85-89,1960
0.0,6547,,ATG,Antigua and Barbuda,Men,85-89,1965
0.0,6547,,ATG,Antigua and Barbuda,Men,85-89,1970
0.0,6547,,ATG,Antigua and Barbuda,Men,85-89,1975
0.0,6547,,ATG,Antigua and Barbuda,Men,85-89,1980
0.1,6547,,ATG,Antigua and Barbuda,Men,85-89,1985
0.1,6547,,ATG,Antigua and Barbuda,Men,85-89,1990
0.1,6547,,ATG,Antigua and Barbuda,Men,85-89,1995
0.2,6547,,ATG,Antigua and Barbuda,Men,85-89,2000
0.2,6547,,ATG,Antigua and Barbuda,Men,85-89,2005
0.1,6547,,ATG,Antigua and Barbuda,Men,85-89,2010
0.2,6547,,ATG,Antigua and Barbuda,Men,85-89,2015
0.2,6547,,ATG,Antigua and Barbuda,Men,85-89,2020
0.2,6547,,ATG,Antigua and Barbuda,Men,85-89,2025
0.3,6547,,ATG,Antigua and Barbuda,Men,85-89,2030
0.4,6547,,ATG,Antigua and Barbuda,Men,85-89,2035
0.5,6547,,ATG,Antigua and Barbuda,Men,85-89,2040
0.7,6547,,ATG,Antigua and Barbuda,Men,85-89,2045
1.0,6547,,ATG,Antigua and Barbuda,Men,85-89,2050
1.2,6547,,ATG,Antigua and Barbuda,Men,85-89,2055
1.2,6547,,ATG,Antigua and Barbuda,Men,85-89,2060
1.3,6547,,ATG,Antigua and Barbuda,Men,85-89,2065
1.5,6547,,ATG,Antigua and Barbuda,Men,85-89,2070
1.6,6547,,ATG,Antigua and Barbuda,Men,85-89,2075
1.8,6547,,ATG,Antigua and Barbuda,Men,85-89,2080
1.8,6547,,ATG,Antigua and Barbuda,Men,85-89,2085
1.8,6547,,ATG,Antigua and Barbuda,Men,85-89,2090
1.9,6547,,ATG,Antigua and Barbuda,Men,85-89,2095
1.7,6547,,ATG,Antigua and Barbuda,Men,85-89,2100
0.0,6547,,ATG,Antigua and Barbuda,Men,90-94,1950
0.0,6547,,ATG,Antigua and Barbuda,Men,90-94,1955
0.0,6547,,ATG,Antigua and Barbuda,Men,90-94,1960
0.0,6547,,ATG,Antigua and Barbuda,Men,90-94,1965
0.0,6547,,ATG,Antigua and Barbuda,Men,90-94,1970
0.0,6547,,ATG,Antigua and Barbuda,Men,90-94,1975
0.0,6547,,ATG,Antigua and Barbuda,Men,90-94,1980
0.0,6547,,ATG,Antigua and Barbuda,Men,90-94,1985
0.0,6547,,ATG,Antigua and Barbuda,Men,90-94,1990
0.0,6547,,ATG,Antigua and Barbuda,Men,90-94,1995
0.0,6547,,ATG,Antigua and Barbuda,Men,90-94,2000
0.1,6547,,ATG,Antigua and Barbuda,Men,90-94,2005
0.1,6547,,ATG,Antigua and Barbuda,Men,90-94,2010
0.1,6547,,ATG,Antigua and Barbuda,Men,90-94,2015
0.1,6547,,ATG,Antigua and Barbuda,Men,90-94,2020
0.1,6547,,ATG,Antigua and Barbuda,Men,90-94,2025
0.1,6547,,ATG,Antigua and Barbuda,Men,90-94,2030
0.1,6547,,ATG,Antigua and Barbuda,Men,90-94,2035
0.2,6547,,ATG,Antigua and Barbuda,Men,90-94,2040
0.3,6547,,ATG,Antigua and Barbuda,Men,90-94,2045
0.4,6547,,ATG,Antigua and Barbuda,Men,90-94,2050
0.5,6547,,ATG,Antigua and Barbuda,Men,90-94,2055
0.6,6547,,ATG,Antigua and Barbuda,Men,90-94,2060
0.7,6547,,ATG,Antigua and Barbuda,Men,90-94,2065
0.7,6547,,ATG,Antigua and Barbuda,Men,90-94,2070
0.9,6547,,ATG,Antigua and Barbuda,Men,90-94,2075
1.0,6547,,ATG,Antigua and Barbuda,Men,90-94,2080
1.1,6547,,ATG,Antigua and Barbuda,Men,90-94,2085
1.2,6547,,ATG,Antigua and Barbuda,Men,90-94,2090
1.1,6547,,ATG,Antigua and Barbuda,Men,90-94,2095
1.2,6547,,ATG,Antigua and Barbuda,Men,90-94,2100
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,1950
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,1955
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,1960
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,1965
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,1970
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,1975
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,1980
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,1985
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,1990
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,1995
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,2000
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,2005
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,2010
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,2015
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,2020
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,2025
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,2030
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,2035
0.0,6547,,ATG,Antigua and Barbuda,Men,95-99,2040
0.1,6547,,ATG,Antigua and Barbuda,Men,95-99,2045
0.1,6547,,ATG,Antigua and Barbuda,Men,95-99,2050
0.1,6547,,ATG,Antigua and Barbuda,Men,95-99,2055
0.2,6547,,ATG,Antigua and Barbuda,Men,95-99,2060
0.2,6547,,ATG,Antigua and Barbuda,Men,95-99,2065
0.3,6547,,ATG,Antigua and Barbuda,Men,95-99,2070
0.3,6547,,ATG,Antigua and Barbuda,Men,95-99,2075
0.4,6547,,ATG,Antigua and Barbuda,Men,95-99,2080
0.4,6547,,ATG,Antigua and Barbuda,Men,95-99,2085
0.5,6547,,ATG,Antigua and Barbuda,Men,95-99,2090
0.5,6547,,ATG,Antigua and Barbuda,Men,95-99,2095
0.5,6547,,ATG,Antigua and Barbuda,Men,95-99,2100
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,1950
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,1955
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,1960
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,1965
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,1970
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,1975
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,1980
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,1985
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,1990
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,1995
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2000
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2005
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2010
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2015
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2020
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2025
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2030
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2035
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2040
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2045
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2050
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2055
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2060
0.0,6547,,ATG,Antigua and Barbuda,Men,100 and over,2065
0.1,6547,,ATG,Antigua and Barbuda,Men,100 and over,2070
0.1,6547,,ATG,Antigua and Barbuda,Men,100 and over,2075
0.1,6547,,ATG,Antigua and Barbuda,Men,100 and over,2080
0.1,6547,,ATG,Antigua and Barbuda,Men,100 and over,2085
0.1,6547,,ATG,Antigua and Barbuda,Men,100 and over,2090
0.1,6547,,ATG,Antigua and Barbuda,Men,100 and over,2095
0.2,6547,,ATG,Antigua and Barbuda,Men,100 and over,2100
3.5,6547,,ATG,Antigua and Barbuda,Women,0-4,1950
3.9,6547,,ATG,Antigua and Barbuda,Women,0-4,1955
4.2,6547,,ATG,Antigua and Barbuda,Women,0-4,1960
4.6,6547,,ATG,Antigua and Barbuda,Women,0-4,1965
4.7,6547,,ATG,Antigua and Barbuda,Women,0-4,1970
3.6,6547,,ATG,Antigua and Barbuda,Women,0-4,1975
3.5,6547,,ATG,Antigua and Barbuda,Women,0-4,1980
3.3,6547,,ATG,Antigua and Barbuda,Women,0-4,1985
3.2,6547,,ATG,Antigua and Barbuda,Women,0-4,1990
3.3,6547,,ATG,Antigua and Barbuda,Women,0-4,1995
3.5,6547,,ATG,Antigua and Barbuda,Women,0-4,2000
3.2,6547,,ATG,Antigua and Barbuda,Women,0-4,2005
3.3,6547,,ATG,Antigua and Barbuda,Women,0-4,2010
2.9,6547,,ATG,Antigua and Barbuda,Women,0-4,2015
2.6,6547,,ATG,Antigua and Barbuda,Women,0-4,2020
2.7,6547,,ATG,Antigua and Barbuda,Women,0-4,2025
2.7,6547,,ATG,Antigua and Barbuda,Women,0-4,2030
2.5,6547,,ATG,Antigua and Barbuda,Women,0-4,2035
2.4,6547,,ATG,Antigua and Barbuda,Women,0-4,2040
2.2,6547,,ATG,Antigua and Barbuda,Women,0-4,2045
2.1,6547,,ATG,Antigua and Barbuda,Women,0-4,2050
2.1,6547,,ATG,Antigua and Barbuda,Women,0-4,2055
2.0,6547,,ATG,Antigua and Barbuda,Women,0-4,2060
2.0,6547,,ATG,Antigua and Barbuda,Women,0-4,2065
1.9,6547,,ATG,Antigua and Barbuda,Women,0-4,2070
1.8,6547,,ATG,Antigua and Barbuda,Women,0-4,2075
1.7,6547,,ATG,Antigua and Barbuda,Women,0-4,2080
1.7,6547,,ATG,Antigua and Barbuda,Women,0-4,2085
1.6,6547,,ATG,Antigua and Barbuda,Women,0-4,2090
1.6,6547,,ATG,Antigua and Barbuda,Women,0-4,2095
1.5,6547,,ATG,Antigua and Barbuda,Women,0-4,2100
3.2,6547,,ATG,Antigua and Barbuda,Women,5-9,1950
3.4,6547,,ATG,Antigua and Barbuda,Women,5-9,1955
3.7,6547,,ATG,Antigua and Barbuda,Women,5-9,1960
4.2,6547,,ATG,Antigua and Barbuda,Women,5-9,1965
4.8,6547,,ATG,Antigua and Barbuda,Women,5-9,1970
4.3,6547,,ATG,Antigua and Barbuda,Women,5-9,1975
3.3,6547,,ATG,Antigua and Barbuda,Women,5-9,1980
3.3,6547,,ATG,Antigua and Barbuda,Women,5-9,1985
3.2,6547,,ATG,Antigua and Barbuda,Women,5-9,1990
3.4,6547,,ATG,Antigua and Barbuda,Women,5-9,1995
3.5,6547,,ATG,Antigua and Barbuda,Women,5-9,2000
3.5,6547,,ATG,Antigua and Barbuda,Women,5-9,2005
3.3,6547,,ATG,Antigua and Barbuda,Women,5-9,2010
3.3,6547,,ATG,Antigua and Barbuda,Women,5-9,2015
2.9,6547,,ATG,Antigua and Barbuda,Women,5-9,2020
2.6,6547,,ATG,Antigua and Barbuda,Women,5-9,2025
2.7,6547,,ATG,Antigua and Barbuda,Women,5-9,2030
2.6,6547,,ATG,Antigua and Barbuda,Women,5-9,2035
2.5,6547,,ATG,Antigua and Barbuda,Women,5-9,2040
2.4,6547,,ATG,Antigua and Barbuda,Women,5-9,2045
2.2,6547,,ATG,Antigua and Barbuda,Women,5-9,2050
2.1,6547,,ATG,Antigua and Barbuda,Women,5-9,2055
2.1,6547,,ATG,Antigua and Barbuda,Women,5-9,2060
2.0,6547,,ATG,Antigua and Barbuda,Women,5-9,2065
2.0,6547,,ATG,Antigua and Barbuda,Women,5-9,2070
1.9,6547,,ATG,Antigua and Barbuda,Women,5-9,2075
1.8,6547,,ATG,Antigua and Barbuda,Women,5-9,2080
1.7,6547,,ATG,Antigua and Barbuda,Women,5-9,2085
1.7,6547,,ATG,Antigua and Barbuda,Women,5-9,2090
1.6,6547,,ATG,Antigua and Barbuda,Women,5-9,2095
1.6,6547,,ATG,Antigua and Barbuda,Women,5-9,2100
2.8,6547,,ATG,Antigua and Barbuda,Women,10-14,1950
3.2,6547,,ATG,Antigua and Barbuda,Women,10-14,1955
3.3,6547,,ATG,Antigua and Barbuda,Women,10-14,1960
3.6,6547,,ATG,Antigua and Barbuda,Women,10-14,1965
4.6,6547,,ATG,Antigua and Barbuda,Women,10-14,1970
4.7,6547,,ATG,Antigua and Barbuda,Women,10-14,1975
4.3,6547,,ATG,Antigua and Barbuda,Women,10-14,1980
3.2,6547,,ATG,Antigua and Barbuda,Women,10-14,1985
3.0,6547,,ATG,Antigua and Barbuda,Women,10-14,1990
3.2,6547,,ATG,Antigua and Barbuda,Women,10-14,1995
3.5,6547,,ATG,Antigua and Barbuda,Women,10-14,2000
3.6,6547,,ATG,Antigua and Barbuda,Women,10-14,2005
3.6,6547,,ATG,Antigua and Barbuda,Women,10-14,2010
3.3,6547,,ATG,Antigua and Barbuda,Women,10-14,2015
3.3,6547,,ATG,Antigua and Barbuda,Women,10-14,2020
2.8,6547,,ATG,Antigua and Barbuda,Women,10-14,2025
2.6,6547,,ATG,Antigua and Barbuda,Women,10-14,2030
2.7,6547,,ATG,Antigua and Barbuda,Women,10-14,2035
2.6,6547,,ATG,Antigua and Barbuda,Women,10-14,2040
2.5,6547,,ATG,Antigua and Barbuda,Women,10-14,2045
2.4,6547,,ATG,Antigua and Barbuda,Women,10-14,2050
2.2,6547,,ATG,Antigua and Barbuda,Women,10-14,2055
2.1,6547,,ATG,Antigua and Barbuda,Women,10-14,2060
2.1,6547,,ATG,Antigua and Barbuda,Women,10-14,2065
2.0,6547,,ATG,Antigua and Barbuda,Women,10-14,2070
2.0,6547,,ATG,Antigua and Barbuda,Women,10-14,2075
1.9,6547,,ATG,Antigua and Barbuda,Women,10-14,2080
1.8,6547,,ATG,Antigua and Barbuda,Women,10-14,2085
1.7,6547,,ATG,Antigua and Barbuda,Women,10-14,2090
1.7,6547,,ATG,Antigua and Barbuda,Women,10-14,2095
1.6,6547,,ATG,Antigua and Barbuda,Women,10-14,2100
2.3,6547,,ATG,Antigua and Barbuda,Women,15-19,1950
2.7,6547,,ATG,Antigua and Barbuda,Women,15-19,1955
3.1,6547,,ATG,Antigua and Barbuda,Women,15-19,1960
3.1,6547,,ATG,Antigua and Barbuda,Women,15-19,1965
3.6,6547,,ATG,Antigua and Barbuda,Women,15-19,1970
4.2,6547,,ATG,Antigua and Barbuda,Women,15-19,1975
4.5,6547,,ATG,Antigua and Barbuda,Women,15-19,1980
3.9,6547,,ATG,Antigua and Barbuda,Women,15-19,1985
2.9,6547,,ATG,Antigua and Barbuda,Women,15-19,1990
3.1,6547,,ATG,Antigua and Barbuda,Women,15-19,1995
3.3,6547,,ATG,Antigua and Barbuda,Women,15-19,2000
3.5,6547,,ATG,Antigua and Barbuda,Women,15-19,2005
3.6,6547,,ATG,Antigua and Barbuda,Women,15-19,2010
3.6,6547,,ATG,Antigua and Barbuda,Women,15-19,2015
3.3,6547,,ATG,Antigua and Barbuda,Women,15-19,2020
3.3,6547,,ATG,Antigua and Barbuda,Women,15-19,2025
2.8,6547,,ATG,Antigua and Barbuda,Women,15-19,2030
2.6,6547,,ATG,Antigua and Barbuda,Women,15-19,2035
2.7,6547,,ATG,Antigua and Barbuda,Women,15-19,2040
2.6,6547,,ATG,Antigua and Barbuda,Women,15-19,2045
2.5,6547,,ATG,Antigua and Barbuda,Women,15-19,2050
2.4,6547,,ATG,Antigua and Barbuda,Women,15-19,2055
2.2,6547,,ATG,Antigua and Barbuda,Women,15-19,2060
2.1,6547,,ATG,Antigua and Barbuda,Women,15-19,2065
2.1,6547,,ATG,Antigua and Barbuda,Women,15-19,2070
2.0,6547,,ATG,Antigua and Barbuda,Women,15-19,2075
2.0,6547,,ATG,Antigua and Barbuda,Women,15-19,2080
1.9,6547,,ATG,Antigua and Barbuda,Women,15-19,2085
1.8,6547,,ATG,Antigua and Barbuda,Women,15-19,2090
1.7,6547,,ATG,Antigua and Barbuda,Women,15-19,2095
1.7,6547,,ATG,Antigua and Barbuda,Women,15-19,2100
1.7,6547,,ATG,Antigua and Barbuda,Women,20-24,1950
2.2,6547,,ATG,Antigua and Barbuda,Women,20-24,1955
2.6,6547,,ATG,Antigua and Barbuda,Women,20-24,1960
2.6,6547,,ATG,Antigua and Barbuda,Women,20-24,1965
2.8,6547,,ATG,Antigua and Barbuda,Women,20-24,1970
3.0,6547,,ATG,Antigua and Barbuda,Women,20-24,1975
3.7,6547,,ATG,Antigua and Barbuda,Women,20-24,1980
3.9,6547,,ATG,Antigua and Barbuda,Women,20-24,1985
3.2,6547,,ATG,Antigua and Barbuda,Women,20-24,1990
3.1,6547,,ATG,Antigua and Barbuda,Women,20-24,1995
3.3,6547,,ATG,Antigua and Barbuda,Women,20-24,2000
3.3,6547,,ATG,Antigua and Barbuda,Women,20-24,2005
3.6,6547,,ATG,Antigua and Barbuda,Women,20-24,2010
3.7,6547,,ATG,Antigua and Barbuda,Women,20-24,2015
3.6,6547,,ATG,Antigua and Barbuda,Women,20-24,2020
3.3,6547,,ATG,Antigua and Barbuda,Women,20-24,2025
3.3,6547,,ATG,Antigua and Barbuda,Women,20-24,2030
2.8,6547,,ATG,Antigua and Barbuda,Women,20-24,2035
2.6,6547,,ATG,Antigua and Barbuda,Women,20-24,2040
2.7,6547,,ATG,Antigua and Barbuda,Women,20-24,2045
2.6,6547,,ATG,Antigua and Barbuda,Women,20-24,2050
2.5,6547,,ATG,Antigua and Barbuda,Women,20-24,2055
2.4,6547,,ATG,Antigua and Barbuda,Women,20-24,2060
2.2,6547,,ATG,Antigua and Barbuda,Women,20-24,2065
2.1,6547,,ATG,Antigua and Barbuda,Women,20-24,2070
2.1,6547,,ATG,Antigua and Barbuda,Women,20-24,2075
2.0,6547,,ATG,Antigua and Barbuda,Women,20-24,2080
2.0,6547,,ATG,Antigua and Barbuda,Women,20-24,2085
1.9,6547,,ATG,Antigua and Barbuda,Women,20-24,2090
1.8,6547,,ATG,Antigua and Barbuda,Women,20-24,2095
1.7,6547,,ATG,Antigua and Barbuda,Women,20-24,2100
1.5,6547,,ATG,Antigua and Barbuda,Women,25-29,1950
1.6,6547,,ATG,Antigua and Barbuda,Women,25-29,1955
2.0,6547,,ATG,Antigua and Barbuda,Women,25-29,1960
2.1,6547,,ATG,Antigua and Barbuda,Women,25-29,1965
1.9,6547,,ATG,Antigua and Barbuda,Women,25-29,1970
2.1,6547,,ATG,Antigua and Barbuda,Women,25-29,1975
2.4,6547,,ATG,Antigua and Barbuda,Women,25-29,1980
3.3,6547,,ATG,Antigua and Barbuda,Women,25-29,1985
3.1,6547,,ATG,Antigua and Barbuda,Women,25-29,1990
3.5,6547,,ATG,Antigua and Barbuda,Women,25-29,1995
3.4,6547,,ATG,Antigua and Barbuda,Women,25-29,2000
3.3,6547,,ATG,Antigua and Barbuda,Women,25-29,2005
3.5,6547,,ATG,Antigua and Barbuda,Women,25-29,2010
3.7,6547,,ATG,Antigua and Barbuda,Women,25-29,2015
3.7,6547,,ATG,Antigua and Barbuda,Women,25-29,2020
3.6,6547,,ATG,Antigua and Barbuda,Women,25-29,2025
3.3,6547,,ATG,Antigua and Barbuda,Women,25-29,2030
3.3,6547,,ATG,Antigua and Barbuda,Women,25-29,2035
2.8,6547,,ATG,Antigua and Barbuda,Women,25-29,2040
2.6,6547,,ATG,Antigua and Barbuda,Women,25-29,2045
2.7,6547,,ATG,Antigua and Barbuda,Women,25-29,2050
2.6,6547,,ATG,Antigua and Barbuda,Women,25-29,2055
2.5,6547,,ATG,Antigua and Barbuda,Women,25-29,2060
2.4,6547,,ATG,Antigua and Barbuda,Women,25-29,2065
2.2,6547,,ATG,Antigua and Barbuda,Women,25-29,2070
2.1,6547,,ATG,Antigua and Barbuda,Women,25-29,2075
2.1,6547,,ATG,Antigua and Barbuda,Women,25-29,2080
2.0,6547,,ATG,Antigua and Barbuda,Women,25-29,2085
2.0,6547,,ATG,Antigua and Barbuda,Women,25-29,2090
1.9,6547,,ATG,Antigua and Barbuda,Women,25-29,2095
1.8,6547,,ATG,Antigua and Barbuda,Women,25-29,2100
1.5,6547,,ATG,Antigua and Barbuda,Women,30-34,1950
1.4,6547,,ATG,Antigua and Barbuda,Women,30-34,1955
1.5,6547,,ATG,Antigua and Barbuda,Women,30-34,1960
1.7,6547,,ATG,Antigua and Barbuda,Women,30-34,1965
1.5,6547,,ATG,Antigua and Barbuda,Women,30-34,1970
1.5,6547,,ATG,Antigua and Barbuda,Women,30-34,1975
