value,source_id,notes_ids,iso3,Country__ESTANDAR,Sex,Years__ESTANDAR
77.1,6547,,VCT,Saint Vincent and the Grenadines,Men,2082
77.2,6547,,VCT,Saint Vincent and the Grenadines,Men,2083
77.4,6547,,VCT,Saint Vincent and the Grenadines,Men,2084
77.5,6547,,VCT,Saint Vincent and the Grenadines,Men,2085
77.7,6547,,VCT,Saint Vincent and the Grenadines,Men,2086
77.8,6547,,VCT,Saint Vincent and the Grenadines,Men,2087
78.0,6547,,VCT,Saint Vincent and the Grenadines,Men,2088
78.2,6547,,VCT,Saint Vincent and the Grenadines,Men,2089
78.3,6547,,VCT,Saint Vincent and the Grenadines,Men,2090
78.5,6547,,VCT,Saint Vincent and the Grenadines,Men,2091
78.6,6547,,VCT,Saint Vincent and the Grenadines,Men,2092
78.8,6547,,VCT,Saint Vincent and the Grenadines,Men,2093
78.9,6547,,VCT,Saint Vincent and the Grenadines,Men,2094
79.1,6547,,VCT,Saint Vincent and the Grenadines,Men,2095
79.2,6547,,VCT,Saint Vincent and the Grenadines,Men,2096
79.4,6547,,VCT,Saint Vincent and the Grenadines,Men,2097
79.5,6547,,VCT,Saint Vincent and the Grenadines,Men,2098
79.7,6547,,VCT,Saint Vincent and the Grenadines,Men,2099
79.8,6547,,VCT,Saint Vincent and the Grenadines,Men,2100
48.8,6547,,VCT,Saint Vincent and the Grenadines,Women,1950
50.5,6547,,VCT,Saint Vincent and the Grenadines,Women,1951
51.4,6547,,VCT,Saint Vincent and the Grenadines,Women,1952
53.0,6547,,VCT,Saint Vincent and the Grenadines,Women,1953
54.5,6547,,VCT,Saint Vincent and the Grenadines,Women,1954
56.0,6547,,VCT,Saint Vincent and the Grenadines,Women,1955
56.6,6547,,VCT,Saint Vincent and the Grenadines,Women,1956
57.5,6547,,VCT,Saint Vincent and the Grenadines,Women,1957
58.3,6547,,VCT,Saint Vincent and the Grenadines,Women,1958
58.9,6547,,VCT,Saint Vincent and the Grenadines,Women,1959
59.5,6547,,VCT,Saint Vincent and the Grenadines,Women,1960
60.1,6547,,VCT,Saint Vincent and the Grenadines,Women,1961
60.7,6547,,VCT,Saint Vincent and the Grenadines,Women,1962
61.4,6547,,VCT,Saint Vincent and the Grenadines,Women,1963
62.0,6547,,VCT,Saint Vincent and the Grenadines,Women,1964
62.6,6547,,VCT,Saint Vincent and the Grenadines,Women,1965
63.1,6547,,VCT,Saint Vincent and the Grenadines,Women,1966
63.6,6547,,VCT,Saint Vincent and the Grenadines,Women,1967
64.2,6547,,VCT,Saint Vincent and the Grenadines,Women,1968
64.7,6547,,VCT,Saint Vincent and the Grenadines,Women,1969
65.2,6547,,VCT,Saint Vincent and the Grenadines,Women,1970
65.6,6547,,VCT,Saint Vincent and the Grenadines,Women,1971
66.0,6547,,VCT,Saint Vincent and the Grenadines,Women,1972
66.3,6547,,VCT,Saint Vincent and the Grenadines,Women,1973
66.6,6547,,VCT,Saint Vincent and the Grenadines,Women,1974
67.0,6547,,VCT,Saint Vincent and the Grenadines,Women,1975
67.6,6547,,VCT,Saint Vincent and the Grenadines,Women,1976
68.0,6547,,VCT,Saint Vincent and the Grenadines,Women,1977
68.4,6547,,VCT,Saint Vincent and the Grenadines,Women,1978
70.5,6547,,VCT,Saint Vincent and the Grenadines,Women,1979
69.2,6547,,VCT,Saint Vincent and the Grenadines,Women,1980
69.5,6547,,VCT,Saint Vincent and the Grenadines,Women,1981
69.8,6547,,VCT,Saint Vincent and the Grenadines,Women,1982
70.0,6547,,VCT,Saint Vincent and the Grenadines,Women,1983
70.6,6547,,VCT,Saint Vincent and the Grenadines,Women,1984
71.3,6547,,VCT,Saint Vincent and the Grenadines,Women,1985
71.8,6547,,VCT,Saint Vincent and the Grenadines,Women,1986
72.4,6547,,VCT,Saint Vincent and the Grenadines,Women,1987
72.7,6547,,VCT,Saint Vincent and the Grenadines,Women,1988
72.8,6547,,VCT,Saint Vincent and the Grenadines,Women,1989
72.9,6547,,VCT,Saint Vincent and the Grenadines,Women,1990
72.9,6547,,VCT,Saint Vincent and the Grenadines,Women,1991
72.4,6547,,VCT,Saint Vincent and the Grenadines,Women,1992
72.9,6547,,VCT,Saint Vincent and the Grenadines,Women,1993
72.9,6547,,VCT,Saint Vincent and the Grenadines,Women,1994
72.9,6547,,VCT,Saint Vincent and the Grenadines,Women,1995
73.0,6547,,VCT,Saint Vincent and the Grenadines,Women,1996
73.0,6547,,VCT,Saint Vincent and the Grenadines,Women,1997
73.0,6547,,VCT,Saint Vincent and the Grenadines,Women,1998
73.1,6547,,VCT,Saint Vincent and the Grenadines,Women,1999
73.1,6547,,VCT,Saint Vincent and the Grenadines,Women,2000
73.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2001
73.1,6547,,VCT,Saint Vincent and the Grenadines,Women,2002
73.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2003
73.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2004
73.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2005
73.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2006
73.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2007
73.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2008
73.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2009
73.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2010
73.7,6547,,VCT,Saint Vincent and the Grenadines,Women,2011
73.8,6547,,VCT,Saint Vincent and the Grenadines,Women,2012
73.6,6547,,VCT,Saint Vincent and the Grenadines,Women,2013
74.0,6547,,VCT,Saint Vincent and the Grenadines,Women,2014
74.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2015
73.7,6547,,VCT,Saint Vincent and the Grenadines,Women,2016
74.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2017
74.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2018
74.0,6547,,VCT,Saint Vincent and the Grenadines,Women,2019
74.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2020
72.8,6547,,VCT,Saint Vincent and the Grenadines,Women,2021
74.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2022
74.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2023
74.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2024
74.6,6547,,VCT,Saint Vincent and the Grenadines,Women,2025
74.8,6547,,VCT,Saint Vincent and the Grenadines,Women,2026
74.9,6547,,VCT,Saint Vincent and the Grenadines,Women,2027
75.1,6547,,VCT,Saint Vincent and the Grenadines,Women,2028
75.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2029
75.4,6547,,VCT,Saint Vincent and the Grenadines,Women,2030
75.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2031
75.7,6547,,VCT,Saint Vincent and the Grenadines,Women,2032
75.8,6547,,VCT,Saint Vincent and the Grenadines,Women,2033
76.0,6547,,VCT,Saint Vincent and the Grenadines,Women,2034
76.1,6547,,VCT,Saint Vincent and the Grenadines,Women,2035
76.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2036
76.4,6547,,VCT,Saint Vincent and the Grenadines,Women,2037
76.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2038
76.6,6547,,VCT,Saint Vincent and the Grenadines,Women,2039
76.8,6547,,VCT,Saint Vincent and the Grenadines,Women,2040
76.9,6547,,VCT,Saint Vincent and the Grenadines,Women,2041
77.0,6547,,VCT,Saint Vincent and the Grenadines,Women,2042
77.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2043
77.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2044
77.4,6547,,VCT,Saint Vincent and the Grenadines,Women,2045
77.6,6547,,VCT,Saint Vincent and the Grenadines,Women,2046
77.7,6547,,VCT,Saint Vincent and the Grenadines,Women,2047
77.9,6547,,VCT,Saint Vincent and the Grenadines,Women,2048
78.0,6547,,VCT,Saint Vincent and the Grenadines,Women,2049
78.1,6547,,VCT,Saint Vincent and the Grenadines,Women,2050
78.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2051
78.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2052
78.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2053
78.6,6547,,VCT,Saint Vincent and the Grenadines,Women,2054
78.7,6547,,VCT,Saint Vincent and the Grenadines,Women,2055
78.9,6547,,VCT,Saint Vincent and the Grenadines,Women,2056
79.0,6547,,VCT,Saint Vincent and the Grenadines,Women,2057
79.1,6547,,VCT,Saint Vincent and the Grenadines,Women,2058
79.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2059
79.4,6547,,VCT,Saint Vincent and the Grenadines,Women,2060
79.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2061
79.6,6547,,VCT,Saint Vincent and the Grenadines,Women,2062
79.7,6547,,VCT,Saint Vincent and the Grenadines,Women,2063
79.8,6547,,VCT,Saint Vincent and the Grenadines,Women,2064
80.0,6547,,VCT,Saint Vincent and the Grenadines,Women,2065
80.1,6547,,VCT,Saint Vincent and the Grenadines,Women,2066
80.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2067
80.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2068
80.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2069
80.6,6547,,VCT,Saint Vincent and the Grenadines,Women,2070
80.7,6547,,VCT,Saint Vincent and the Grenadines,Women,2071
80.8,6547,,VCT,Saint Vincent and the Grenadines,Women,2072
80.9,6547,,VCT,Saint Vincent and the Grenadines,Women,2073
81.0,6547,,VCT,Saint Vincent and the Grenadines,Women,2074
81.1,6547,,VCT,Saint Vincent and the Grenadines,Women,2075
81.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2076
81.4,6547,,VCT,Saint Vincent and the Grenadines,Women,2077
81.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2078
81.6,6547,,VCT,Saint Vincent and the Grenadines,Women,2079
81.7,6547,,VCT,Saint Vincent and the Grenadines,Women,2080
81.8,6547,,VCT,Saint Vincent and the Grenadines,Women,2081
82.0,6547,,VCT,Saint Vincent and the Grenadines,Women,2082
82.1,6547,,VCT,Saint Vincent and the Grenadines,Women,2083
82.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2084
82.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2085
82.4,6547,,VCT,Saint Vincent and the Grenadines,Women,2086
82.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2087
82.6,6547,,VCT,Saint Vincent and the Grenadines,Women,2088
82.7,6547,,VCT,Saint Vincent and the Grenadines,Women,2089
82.8,6547,,VCT,Saint Vincent and the Grenadines,Women,2090
83.0,6547,,VCT,Saint Vincent and the Grenadines,Women,2091
83.1,6547,,VCT,Saint Vincent and the Grenadines,Women,2092
83.2,6547,,VCT,Saint Vincent and the Grenadines,Women,2093
83.3,6547,,VCT,Saint Vincent and the Grenadines,Women,2094
83.4,6547,,VCT,Saint Vincent and the Grenadines,Women,2095
83.5,6547,,VCT,Saint Vincent and the Grenadines,Women,2096
83.6,6547,,VCT,Saint Vincent and the Grenadines,Women,2097
83.7,6547,,VCT,Saint Vincent and the Grenadines,Women,2098
83.8,6547,,VCT,Saint Vincent and the Grenadines,Women,2099
84.0,6547,,VCT,Saint Vincent and the Grenadines,Women,2100
48.3,6547,,LCA,Saint Lucia,Both sexes,1950
49.8,6547,,LCA,Saint Lucia,Both sexes,1951
52.4,6547,,LCA,Saint Lucia,Both sexes,1952
53.2,6547,,LCA,Saint Lucia,Both sexes,1953
54.5,6547,,LCA,Saint Lucia,Both sexes,1954
55.4,6547,,LCA,Saint Lucia,Both sexes,1955
55.9,6547,,LCA,Saint Lucia,Both sexes,1956
55.9,6547,,LCA,Saint Lucia,Both sexes,1957
56.6,6547,,LCA,Saint Lucia,Both sexes,1958
57.3,6547,,LCA,Saint Lucia,Both sexes,1959
57.9,6547,,LCA,Saint Lucia,Both sexes,1960
59.1,6547,,LCA,Saint Lucia,Both sexes,1961
59.9,6547,,LCA,Saint Lucia,Both sexes,1962
60.5,6547,,LCA,Saint Lucia,Both sexes,1963
61.3,6547,,LCA,Saint Lucia,Both sexes,1964
61.9,6547,,LCA,Saint Lucia,Both sexes,1965
62.5,6547,,LCA,Saint Lucia,Both sexes,1966
63.2,6547,,LCA,Saint Lucia,Both sexes,1967
63.7,6547,,LCA,Saint Lucia,Both sexes,1968
64.0,6547,,LCA,Saint Lucia,Both sexes,1969
64.3,6547,,LCA,Saint Lucia,Both sexes,1970
64.5,6547,,LCA,Saint Lucia,Both sexes,1971
64.6,6547,,LCA,Saint Lucia,Both sexes,1972
64.6,6547,,LCA,Saint Lucia,Both sexes,1973
65.4,6547,,LCA,Saint Lucia,Both sexes,1974
65.9,6547,,LCA,Saint Lucia,Both sexes,1975
66.2,6547,,LCA,Saint Lucia,Both sexes,1976
67.0,6547,,LCA,Saint Lucia,Both sexes,1977
67.4,6547,,LCA,Saint Lucia,Both sexes,1978
67.4,6547,,LCA,Saint Lucia,Both sexes,1979
67.8,6547,,LCA,Saint Lucia,Both sexes,1980
68.7,6547,,LCA,Saint Lucia,Both sexes,1981
69.0,6547,,LCA,Saint Lucia,Both sexes,1982
70.0,6547,,LCA,Saint Lucia,Both sexes,1983
70.5,6547,,LCA,Saint Lucia,Both sexes,1984
70.3,6547,,LCA,Saint Lucia,Both sexes,1985
70.2,6547,,LCA,Saint Lucia,Both sexes,1986
69.7,6547,,LCA,Saint Lucia,Both sexes,1987
69.7,6547,,LCA,Saint Lucia,Both sexes,1988
70.0,6547,,LCA,Saint Lucia,Both sexes,1989
70.0,6547,,LCA,Saint Lucia,Both sexes,1990
70.3,6547,,LCA,Saint Lucia,Both sexes,1991
70.7,6547,,LCA,Saint Lucia,Both sexes,1992
71.0,6547,,LCA,Saint Lucia,Both sexes,1993
71.1,6547,,LCA,Saint Lucia,Both sexes,1994
71.2,6547,,LCA,Saint Lucia,Both sexes,1995
71.0,6547,,LCA,Saint Lucia,Both sexes,1996
70.8,6547,,LCA,Saint Lucia,Both sexes,1997
70.7,6547,,LCA,Saint Lucia,Both sexes,1998
70.7,6547,,LCA,Saint Lucia,Both sexes,1999
70.8,6547,,LCA,Saint Lucia,Both sexes,2000
71.4,6547,,LCA,Saint Lucia,Both sexes,2001
71.7,6547,,LCA,Saint Lucia,Both sexes,2002
72.2,6547,,LCA,Saint Lucia,Both sexes,2003
72.5,6547,,LCA,Saint Lucia,Both sexes,2004
72.5,6547,,LCA,Saint Lucia,Both sexes,2005
72.8,6547,,LCA,Saint Lucia,Both sexes,2006
72.9,6547,,LCA,Saint Lucia,Both sexes,2007
73.0,6547,,LCA,Saint Lucia,Both sexes,2008
72.9,6547,,LCA,Saint Lucia,Both sexes,2009
72.8,6547,,LCA,Saint Lucia,Both sexes,2010
73.0,6547,,LCA,Saint Lucia,Both sexes,2011
72.9,6547,,LCA,Saint Lucia,Both sexes,2012
72.7,6547,,LCA,Saint Lucia,Both sexes,2013
72.7,6547,,LCA,Saint Lucia,Both sexes,2014
72.9,6547,,LCA,Saint Lucia,Both sexes,2015
72.6,6547,,LCA,Saint Lucia,Both sexes,2016
72.5,6547,,LCA,Saint Lucia,Both sexes,2017
72.7,6547,,LCA,Saint Lucia,Both sexes,2018
72.2,6547,,LCA,Saint Lucia,Both sexes,2019
72.3,6547,,LCA,Saint Lucia,Both sexes,2020
69.1,6547,,LCA,Saint Lucia,Both sexes,2021
72.7,6547,,LCA,Saint Lucia,Both sexes,2022
72.7,6547,,LCA,Saint Lucia,Both sexes,2023
72.8,6547,,LCA,Saint Lucia,Both sexes,2024
73.0,6547,,LCA,Saint Lucia,Both sexes,2025
73.2,6547,,LCA,Saint Lucia,Both sexes,2026
73.3,6547,,LCA,Saint Lucia,Both sexes,2027
73.4,6547,,LCA,Saint Lucia,Both sexes,2028
73.6,6547,,LCA,Saint Lucia,Both sexes,2029
73.7,6547,,LCA,Saint Lucia,Both sexes,2030
73.9,6547,,LCA,Saint Lucia,Both sexes,2031
74.1,6547,,LCA,Saint Lucia,Both sexes,2032
74.2,6547,,LCA,Saint Lucia,Both sexes,2033
74.3,6547,,LCA,Saint Lucia,Both sexes,2034
74.5,6547,,LCA,Saint Lucia,Both sexes,2035
74.7,6547,,LCA,Saint Lucia,Both sexes,2036
